ticket_id,text,category,priority,sentiment,channel,customer_tier,product,country,created_at,clean_text,text_len
TKT023080,Unable to reset my password Not satisfied.,technical,P2,negative,phone,enterprise,Product_C,USA,2024-12-14,unable to reset my password not satisfied,41
TKT022520,Requesting refund immediately ASAP please.,refund,P2,positive,phone,pro,Product_B,UK,2024-01-16,requesting refund immediately asap please,41
TKT012465,Unable to reset my password Not satisfied.,technical,P3,neutral,chat,pro,Product_C,UK,2024-12-24,unable to reset my password not satisfied,41
TKT028253,When will my refund arrive? Very happy with support.,refund,P2,negative,chat,pro,Product_A,Canada,2024-07-31,when will my refund arrive very happy with support,50
TKT001851,Why was extra tax added? ASAP please.,billing,P3,negative,email,enterprise,Product_A,Canada,2024-11-16,why was extra tax added asap please,35
TKT010540,Forgot password This is very frustrating.,account,P3,positive,phone,free,Product_B,Canada,2024-09-10,forgot password this is very frustrating,40
TKT030297,Delivery is delayed ASAP please.,delivery,P3,negative,phone,pro,Product_B,India,2024-04-12,delivery is delayed asap please,31
TKT024845,When will my refund arrive? I am disappointed.,refund,P0,positive,email,enterprise,Product_A,UK,2024-11-02,when will my refund arrive i am disappointed,44
TKT033370,Billing error on last payment ASAP please.,billing,P2,negative,phone,free,Product_B,India,2024-05-16,billing error on last payment asap please,41
TKT048643,Why was extra tax added? Very happy with support.,billing,P0,negative,chat,free,Product_C,UK,2024-03-22,why was extra tax added very happy with support,47
TKT030564,Billing error on last payment Not satisfied.,billing,P2,negative,email,pro,Product_C,Canada,2024-09-13,billing error on last payment not satisfied,43
TKT002277,When will my refund arrive? I am disappointed.,refund,P2,negative,phone,enterprise,Product_A,India,2024-10-01,when will my refund arrive i am disappointed,44
TKT047596,Refund not processed yet Thank you.,refund,P1,negative,phone,free,Product_C,India,2024-02-06,refund not processed yet thank you,34
TKT030119,My package has not arrived yet ASAP please.,delivery,P1,negative,chat,enterprise,Product_C,India,2024-12-15,my package has not arrived yet asap please,42
TKT033415,Feature not working correctly Not satisfied.,technical,P3,neutral,phone,pro,Product_B,Germany,2024-03-23,feature not working correctly not satisfied,43
TKT041944,Forgot password Thank you.,account,P2,positive,email,pro,Product_A,UK,2024-12-30,forgot password thank you,25
TKT017911,Refund not processed yet Thank you.,refund,P2,negative,chat,free,Product_A,Germany,2024-08-31,refund not processed yet thank you,34
TKT040171,Order tracking not updating Not satisfied.,delivery,P3,neutral,email,free,Product_C,Germany,2024-12-26,order tracking not updating not satisfied,41
TKT038832,Received wrong product Kindly resolve this.,delivery,P3,positive,phone,enterprise,Product_B,USA,2024-04-08,received wrong product kindly resolve this,42
TKT019252,Received wrong product This is very frustrating.,delivery,P2,positive,email,enterprise,Product_B,UK,2024-03-28,received wrong product this is very frustrating,47
TKT045276,Need to change email Please help urgently.,account,P1,negative,chat,pro,Product_A,Canada,2024-10-19,need to change email please help urgently,41
TKT039142,My invoice amount is incorrect I am disappointed.,billing,P2,positive,email,enterprise,Product_A,Germany,2024-04-20,my invoice amount is incorrect i am disappointed,48
TKT004404,Refund not processed yet Kindly resolve this.,refund,P1,negative,email,free,Product_C,India,2024-03-18,refund not processed yet kindly resolve this,44
TKT016907,Website not loading properly,technical,P2,positive,phone,enterprise,Product_A,India,2024-12-07,website not loading properly,28
TKT047861,Account locked,account,P2,positive,phone,enterprise,Product_B,Germany,2024-07-20,account locked,14
TKT038533,Forgot password,account,P1,negative,chat,enterprise,Product_C,UK,2024-08-13,forgot password,15
TKT036508,Need more information about product Not satisfied.,general,P2,negative,phone,pro,Product_C,Germany,2024-02-15,need more information about product not satisfied,49
TKT020766,Unable to reset my password Kindly resolve this.,technical,P1,negative,email,pro,Product_A,USA,2024-06-02,unable to reset my password kindly resolve this,47
TKT008190,Unable to reset my password Kindly resolve this.,technical,P2,negative,phone,enterprise,Product_C,Canada,2024-09-26,unable to reset my password kindly resolve this,47
TKT034128,Feature not working correctly,technical,P3,positive,email,enterprise,Product_C,Canada,2024-06-16,feature not working correctly,29
TKT011776,Received wrong product Kindly resolve this.,delivery,P1,negative,phone,free,Product_B,Germany,2024-04-26,received wrong product kindly resolve this,42
TKT034191,I was charged twice for my subscription Please help urgently.,billing,P2,neutral,chat,enterprise,Product_B,Germany,2024-05-29,i was charged twice for my subscription please help urgently,60
TKT040720,Requesting refund immediately I am disappointed.,refund,P1,negative,email,free,Product_B,Canada,2024-05-11,requesting refund immediately i am disappointed,47
TKT002874,Account locked This is very frustrating.,account,P2,positive,chat,free,Product_C,Germany,2024-07-06,account locked this is very frustrating,39
TKT011566,Unexpected charge on my card This is very frustrating.,billing,P1,negative,email,enterprise,Product_A,UK,2024-01-28,unexpected charge on my card this is very frustrating,53
TKT008804,Cannot login to my account Please help urgently.,account,P2,negative,email,pro,Product_C,India,2024-01-18,cannot login to my account please help urgently,47
TKT015775,I want a refund for my order ASAP please.,refund,P1,positive,phone,pro,Product_C,Canada,2024-11-26,i want a refund for my order asap please,40
TKT023624,Refund not processed yet Kindly resolve this.,refund,P3,negative,phone,free,Product_A,India,2024-03-10,refund not processed yet kindly resolve this,44
TKT012756,I want a refund for my order,refund,P3,neutral,chat,free,Product_A,Germany,2024-12-04,i want a refund for my order,28
TKT022101,Why was extra tax added? ASAP please.,billing,P2,negative,chat,enterprise,Product_A,India,2024-10-25,why was extra tax added asap please,35
TKT040643,Unexpected charge on my card,billing,P3,positive,phone,pro,Product_A,India,2024-08-08,unexpected charge on my card,28
TKT002969,Do you offer discounts? Kindly resolve this.,general,P1,negative,phone,enterprise,Product_B,India,2024-12-01,do you offer discounts kindly resolve this,42
TKT002646,Refund amount incorrect Please help urgently.,refund,P0,negative,chat,pro,Product_B,UK,2024-05-01,refund amount incorrect please help urgently,44
TKT010410,Refund amount incorrect I am disappointed.,refund,P0,positive,chat,enterprise,Product_A,Canada,2024-09-10,refund amount incorrect i am disappointed,41
TKT023870,Cannot login to my account Kindly resolve this.,account,P2,neutral,chat,pro,Product_A,Canada,2024-12-15,cannot login to my account kindly resolve this,46
TKT019796,Do you offer discounts? Not satisfied.,general,P2,negative,email,enterprise,Product_A,Germany,2024-11-19,do you offer discounts not satisfied,36
TKT045959,Cannot login to my account Very happy with support.,account,P2,neutral,chat,enterprise,Product_A,UK,2024-05-12,cannot login to my account very happy with support,50
TKT028912,I was charged twice for my subscription I am disappointed.,billing,P2,positive,email,enterprise,Product_A,UK,2024-07-16,i was charged twice for my subscription i am disappointed,57
TKT007781,Billing error on last payment Kindly resolve this.,billing,P1,neutral,phone,pro,Product_C,India,2024-04-18,billing error on last payment kindly resolve this,49
TKT035891,Website not loading properly Very happy with support.,technical,P3,negative,email,free,Product_A,UK,2024-06-20,website not loading properly very happy with support,52
TKT022959,I was charged twice for my subscription Kindly resolve this.,billing,P0,negative,email,free,Product_A,Germany,2024-09-04,i was charged twice for my subscription kindly resolve this,59
TKT009059,Do you offer discounts? This is very frustrating.,general,P3,neutral,email,pro,Product_B,India,2024-08-31,do you offer discounts this is very frustrating,47
TKT028690,Unable to reset my password Please help urgently.,technical,P3,negative,chat,free,Product_B,UK,2024-12-01,unable to reset my password please help urgently,48
TKT008606,Do you offer discounts? Very happy with support.,general,P0,neutral,email,free,Product_B,UK,2024-06-28,do you offer discounts very happy with support,46
TKT024885,General inquiry Thank you.,general,P0,positive,email,pro,Product_A,Germany,2024-01-04,general inquiry thank you,25
TKT018964,Need more information about product Kindly resolve this.,general,P3,neutral,chat,enterprise,Product_B,USA,2024-06-29,need more information about product kindly resolve this,55
TKT043143,Unexpected charge on my card I am disappointed.,billing,P2,positive,email,enterprise,Product_B,India,2024-03-16,unexpected charge on my card i am disappointed,46
TKT008785,Unexpected charge on my card ASAP please.,billing,P3,positive,phone,enterprise,Product_B,UK,2024-08-12,unexpected charge on my card asap please,40
TKT022205,Unable to reset my password,technical,P1,negative,email,free,Product_B,UK,2024-07-04,unable to reset my password,27
TKT040859,Do you offer discounts? Not satisfied.,general,P2,negative,phone,pro,Product_B,UK,2024-06-28,do you offer discounts not satisfied,36
TKT008249,Received wrong product,delivery,P3,negative,phone,pro,Product_B,Canada,2024-10-26,received wrong product,22
TKT025517,Account access issue Please help urgently.,account,P2,positive,chat,pro,Product_B,UK,2024-09-28,account access issue please help urgently,41
TKT049350,Unexpected charge on my card Not satisfied.,billing,P2,negative,email,enterprise,Product_C,Germany,2024-03-03,unexpected charge on my card not satisfied,42
TKT023909,Cannot login to my account This is very frustrating.,account,P3,negative,email,free,Product_A,Germany,2024-06-11,cannot login to my account this is very frustrating,51
TKT022258,Account access issue Not satisfied.,account,P2,negative,phone,pro,Product_C,UK,2024-11-30,account access issue not satisfied,34
TKT029979,Cannot login to my account This is very frustrating.,account,P0,negative,phone,free,Product_C,USA,2024-12-11,cannot login to my account this is very frustrating,51
TKT023277,App keeps crashing when I login Please help urgently.,technical,P0,negative,email,free,Product_C,USA,2024-02-02,app keeps crashing when i login please help urgently,52
TKT042727,Website not loading properly This is very frustrating.,technical,P1,negative,chat,free,Product_A,USA,2024-01-11,website not loading properly this is very frustrating,53
TKT005619,Account access issue Kindly resolve this.,account,P1,negative,chat,pro,Product_B,Germany,2024-09-29,account access issue kindly resolve this,40
TKT013371,Feature not working correctly This is very frustrating.,technical,P3,negative,chat,pro,Product_B,USA,2024-04-13,feature not working correctly this is very frustrating,54
TKT026182,App keeps crashing when I login Please help urgently.,technical,P3,positive,email,pro,Product_A,USA,2024-12-30,app keeps crashing when i login please help urgently,52
TKT007737,Requesting refund immediately Very happy with support.,refund,P0,neutral,email,enterprise,Product_A,USA,2024-07-26,requesting refund immediately very happy with support,53
TKT034606,Cannot login to my account,account,P3,negative,chat,free,Product_A,USA,2024-05-08,cannot login to my account,26
TKT028332,Feature not working correctly Kindly resolve this.,technical,P0,neutral,chat,pro,Product_A,Canada,2024-03-25,feature not working correctly kindly resolve this,49
